指標名,ギャラリー,,,,,,
出典,TokyoArtBeat(Gallery),,,,,,
年次,2025/3/4取得,,,,,,
URL,http://www.tokyoartbeat.com/venues/Gallery,,,,,,
備考,（2020年度：577件、2021年度：766件、2022年度：555件、2023年度：651件、2024年度：667件）,,,,,,
,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,ウェブサイト
中央区,京橋３丁目,日八京,東京都中央区京橋3-6-6エクスアートビル1f,35.675226,139.770385,Tokyo Institute of Photography,http://www.tip.or.jp/
港区,西麻布２丁目,-,東京都港区西麻布2-11-10霞町ビル3f,35.661638,139.722155,art gallery closet,http://www.gallery-closet.jp/
中央区,銀座６丁目,-,東京都中央区銀座6-5-11第15丸源ビル1階,35.670726,139.761644,シルクランド画廊,http://www.silkland.co.jp/
品川区,東品川１丁目,-,東京都品川区東品川1-32-8terradaartcomplexii2f,35.619781,139.746320,gallery UG Tennoz,http://gallery-ug.com/ja/
新宿区,下落合２丁目,-,東京都新宿区下落合2-5-151f,35.716906,139.701463,BaBaBa,https://bababa.jp/
港区,麻布台３丁目,-,東京都港区麻布台3-3-23和朗フラット四号館5号室,35.660080,139.737576,Egen Gallery,https://www.nomadica.jp/egengallery/
中央区,日本橋３丁目,日八京,東京都中央区日本橋3-8-6第二中央ビル4f,35.680220,139.773495,不忍画廊,http://www.shinobazu.com/
港区,六本木６丁目,六本木,東京都港区六本木6-4-1六本木ヒルズハリウッドビューティープラザ3f,35.661407,139.730038,ユミコチバアソシエイツ,http://www.ycassociates.co.jp/
港区,六本木５丁目,六本木,東京都港区六本木5-9-20,35.661699,139.732995,hiromiyoshii roppongi,http://www.hiromiyoshii.com/
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6-12-9,35.666175,139.704407,BLOCK HOUSE,http://blockhouse.jp/
中央区,銀座７丁目,-,東京都中央区銀座7-11-11長谷川ビル3f,35.668062,139.763141,十一月画廊,http://juichigatsu-g.com/
中央区,銀座３丁目,-,東京都中央区銀座3-13-17辰中ビル302石田法律事務所内,35.670541,139.769371,IG Photo Gallery,https://www.igpg.jp/
中央区,銀座６丁目,-,東京都中央区銀座6-13-4銀座s2ビル1f,35.669122,139.765228,ギャルリ・シェーヌ,https://galeriechene.com/jp/index.html
港区,北青山２丁目,-,東京都港区北青山2-7-26メゾン青山202,35.671647,139.717098,アート・ラボ・トーキョー,http://artlab-tokyo.com/
中央区,銀座４丁目,-,東京都中央区銀座4-13-3,35.669665,139.769112,Gallery MUMON,https://mumon.artcafe.co.jp/
新宿区,下落合２丁目,-,東京都新宿区下落合2-6-3102,35.716769,139.700122,Alt_Medium,http://altmedium.jp
渋谷区,松涛１丁目,-,東京都渋谷区松涛1­-28-­8biscuitビル,35.659451,139.694152,biscuit gallery,https://biscuitgallery.com/
渋谷区,恵比寿南１丁目,-,東京都渋谷区恵比寿南1-22-3,35.643325,139.711492,America-Bashi Gallery,http://AmericaBashiGallery.com/
中央区,銀座８丁目,-,東京都中央区銀座8-8-3東京銀座資生堂ビルb1f,35.668557,139.761894,資生堂ギャラリー,http://www.shiseido.co.jp/gallery/
中央区,京橋３丁目,日八京,東京都中央区京橋3-3-10第1下村ビル1f,35.675492,139.768433,ギャラリー椿 / GT2,http://www.gallery-tsubaki.net/tsubaki.html
新宿区,新宿１丁目,-,東京都新宿区新宿1-2-11近代ビル3f,35.687756,139.712675,Place M,http://www.placem.com/
新宿区,新宿３丁目,-,東京都新宿区新宿3-8-9新宿qビル4f,35.690644,139.706684,サードディストリクトギャラリー,http://www.3rddg.com/
江東区,新砂１丁目,-,東京都江東区新砂1-1-1竹中工務店東京本店1f,35.668150,139.819967,Gallery A4,http://www.a-quad.jp
港区,六本木６丁目,六本木,東京都港区六本木6-6-9ピラミデビル1f,35.661974,139.731214,ギャラリーペロタン東京,-
品川区,上大崎３丁目,-,東京都品川区上大崎3-1-1jr東急目黒ビル12f,35.632686,139.715751,PUBLICIS WALL GALLERY,https://www.pinterest.jp/publiciswallgallery/
新宿区,西五軒町,-,東京都新宿区西五軒町5-1エーワビル3f,35.706340,139.737541,スプラウト・キュレーション,http://sprout-curation.com/
渋谷区,宇田川町,-,東京都渋谷区宇田川町15-1渋谷パルコb1f,35.662048,139.698777,GALLERY X,https://art.parco.jp/galleryx/
渋谷区,神宮前２丁目,-,東京都渋谷区神宮前2-13-8アビターレ神宮前b-3,35.674514,139.711980,VIGLOWA,https://www.viglowa.co.jp/
港区,麻布十番２丁目,-,東京都港区麻布十番2-9-4,35.655118,139.734687,パレットギャラリー 麻布十番,http://palette-gallery.jp/
新宿区,西早稲田２丁目,-,東京都新宿区西早稲田2-3-1,35.707456,139.716404,早稲田スコットホールギャラリー,http://www.hoshien.or.jp/gallery/index.html
港区,南青山４丁目,-,東京都港区南青山4-23-61f,35.662522,139.717566,ノートンギャラリー,http://www.nortongallery.jp/
千代田区,神田東松下町,-,東京都千代田区神田東松下町19興亜第1ビル,35.694504,139.773984,"Right, there is nothing.",http://www.right-th.com/news.html
千代田区,外神田３丁目,-,"東京都千代田区外神田3-5-201f,3f",35.701689,139.769544,PARK GALLERY,https://park-tokyo.com/
渋谷区,桜丘町,-,東京都渋谷区桜丘町26-1セルリアンタワーb2f,35.656409,139.699354,GMO Gallery,http://gallery.gmo.jp/
港区,南青山３丁目,-,東京都港区南青山3-15-6ripplesquaredb1f,35.665122,139.715629,Art Salon SCÈNE,http://scenetokyo.com/
渋谷区,神宮前２丁目,-,東京都渋谷区神宮前2-33-12ビラビアンカ501,35.673500,139.708076,PROJECT 501,http://project501.tokyo
新宿区,西新宿６丁目,-,東京都新宿区西新宿6-6-2ヒルトン東京b1fヒルトピアショッピングアーケード内,35.692584,139.691189,フジギャラリー新宿,https://www.fuji-gs.jp/
新宿区,矢来町,-,東京都新宿区矢来町123第一矢来ビル1fかもめブックス内,35.704105,139.733476,"ondo kagurazaka, tokyo",http://kamomebooks.jp/
渋谷区,神宮前１丁目,-,東京都渋谷区神宮前1-12-6ドヒビル1f,35.669362,139.704618,SORAMA GALLERY,http://sorama.tokyo/gallery/
中央区,八重洲２丁目,日八京,東京都中央区八重洲2-8-10松岡八重洲ビル3f,35.676485,139.768191,T-BOX,http://www.tbox.co.jp/
港区,赤坂９丁目,六本木,東京都港区赤坂9-2-13,35.664671,139.730695,ninetytwo 13 gallery,https://tokyochapter.com/
渋谷区,代官山町,-,東京都渋谷区代官山町2−3bf,35.652609,139.705137,LAID BUG,http://laidbug.com/
渋谷区,東１丁目,-,東京都渋谷区東1-29-3shibuyabridgeb棟1f,35.653332,139.707123,CONNECT,https://www.instagram.com/cnct_space/
渋谷区,猿楽町,-,東京都渋谷区猿楽町12-82f,35.651079,139.702645,MONKEY GALLERY,http://monkeycafe.jp/
千代田区,外神田２丁目,-,東京都千代田区外神田2-19-14101,35.702044,139.766825,Gallery Bauhaus,http://www.gallery-bauhaus.com
渋谷区,恵比寿西１丁目,-,東京都渋谷区恵比寿西1-31-12fleg2f,35.647808,139.704956,(g) Good Design Company,http://www.gooddesigncompany.com
渋谷区,神宮前５丁目,-,東京都渋谷区神宮前5-9-25スクエア251f,35.666265,139.707739,Gallery Target,http://www.gallery-target.com/
中央区,日本橋堀留町２丁目,-,東京都中央区日本橋堀留町2-2-9asビル1f,35.688244,139.781054,人形町Vision's,http://www.visions.jp/
江東区,清澄２丁目,-,東京都江東区清澄2-6-12,35.681653,139.796879,ondo STAY&EXHIBITION,http://store.ondo-info.net/feature/5565/
港区,西麻布２丁目,-,東京都港区西麻布2-13-12早野ビル404,35.659952,139.723093,SNOW Contemporary,http://www.snowcontemporary.com/
中央区,銀座７丁目,-,東京都中央区銀座7-13-22磯部ビル2f,35.668223,139.764439,牧神画廊,http://pierota.co.jp/
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6-32-5ドルミ原宿201号,35.667834,139.704424,L'illustre Galerie LE MONDE（ル・モンド）,https://www.galerielemonde.com/
渋谷区,神宮前２丁目,-,東京都渋谷区神宮前2-30-28原宿ホームズ101,35.674715,139.708658,Gallery 38,http://www.gallery-38.com/
渋谷区,代々木４丁目,-,東京都渋谷区代々木4-54-7,35.678583,139.691147,Picaresque（ピカレスク）,https://picaresquejpn.com/
中央区,銀座５丁目,-,東京都中央区銀座5-5-15,35.671299,139.763368,養清堂画廊,https://www.yoseido.com/
新宿区,天神町,-,東京都新宿区天神町77-5ラスティックビルb101,35.705921,139.730806,Maki Fine Arts,http://www.makifinearts.com/jp/
千代田区,東神田１丁目,-,東京都千代田区東神田1-15-2ローズビル1f,35.694459,139.782082,KOKI ARTS,http://www.kokiarts.com/
新宿区,西新宿３丁目,-,東京都新宿区西新宿3-18-2-102,35.685035,139.687722,ケンジタキギャラリー,http://www.kenjitaki.com/
中央区,日本橋本町１丁目,日八京,東京都中央区日本橋本町1-7-9,35.686218,139.777609,Space2*3（スペース2バイ3）,http://kurum-art.com/index.html
千代田区,神田猿楽町２丁目,-,東京都千代田区神田猿楽町2-2-1澤田ビル202,35.698690,139.759043,The White,http://www.the-white-jp.com/
千代田区,西神田３丁目,-,東京都千代田区西神田3-8-5,35.698950,139.753251,nuisance galerie,https://www.facebook.com/nuisance.tokyo
中央区,銀座８丁目,-,東京都中央区銀座8-8-1第7セントラルビル8f,35.668650,139.761749,ギャラリー上田,http://gallery-ueda.com/
渋谷区,宇田川町,-,東京都渋谷区宇田川町21-1西武百貨店渋谷店b館8f,35.660911,139.699661,西武百貨店 渋谷店 美術画廊,https://www.sogo-seibu.jp/shibuya/
渋谷区,神宮前４丁目,-,東京都渋谷区神宮前4-23-2原宿テラス101,35.669242,139.709551,表参道 Overland Gallery,http://www.overlandhair.com/
新宿区,市谷田町３丁目,-,東京都新宿区市谷田町3-13神楽ビル2f,35.696714,139.739300,ミヅマアートギャラリー（市ヶ谷）,https://mizuma-art.co.jp/
中央区,新富１丁目,-,東京都中央区新富1-3-11銀座bldno.13f,35.673246,139.773702,GALERIE・SOL,https://www.galerie-sol.com/INFORMATION/INFORMATION.htm
中央区,銀座５丁目,-,東京都中央区銀座5-3-16,35.671915,139.762932,日動画廊,http://www.nichido-garo.co.jp/
中央区,銀座３丁目,-,東京都中央区銀座3-5-163f,35.672728,139.766034,和田画廊,http://www.wadagarou.com/
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1-16-14メトロプラザ1f,35.661488,139.702620,しぶや黒田陶苑,https://www.kurodatoen.co.jp/
港区,赤坂８丁目,赤坂,東京都港区赤坂8-8-10akasaka8ビル202,35.670491,139.729738,北井画廊,http://www.kitaikikaku.co.jp/gallery
江東区,清澄２丁目,-,東京都江東区清澄2-4-7,35.681383,139.795495,HARMAS GALLERY,http://harmas.fabre-design.com/
千代田区,九段南２丁目,-,東京都千代田区九段南2-2-8松岡九段ビルディング205,35.694328,139.747229,成山画廊,http://www.gallery-naruyama.com/
千代田区,神田紺屋町,-,東京都千代田区神田紺屋町46アルタビル6f,35.692995,139.772886,gallery N 神田社宅,http://www.f-g-n.jp/
渋谷区,恵比寿４丁目,-,東京都渋谷区恵比寿4-10-182f,35.645624,139.713730,Galerie Malle（ギャラリーまぁる）,http://galeriemalle.jp/
新宿区,早稲田鶴巻町,-,東京都新宿区早稲田鶴巻町574tsuru-11f,35.709332,139.727271,Gallery A,https://www.gallery-a.art/
港区,南麻布３丁目,-,東京都港区南麻布3-9-11パインコーストハイツ1f,35.650097,139.731084,MISA SHIN GALLERY,https://www.misashin.com/
渋谷区,神宮前４丁目,-,東京都渋谷区神宮前4-11-11,35.667117,139.709648,MAKI,https://www.makigallery.com/ja/
江東区,三好１丁目,-,東京都江東区三好1-4-16,35.679498,139.801031,ギャラリー・コピス,http://www.g-kopis.com
渋谷区,恵比寿南３丁目,-,東京都渋谷区恵比寿南3-7-171f,35.645722,139.703682,AL,http://www.al-tokyo.jp
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6-12-9blockhouse2f,35.666175,139.704407,HARUKAITO by island,http://islandjapan.com/
渋谷区,恵比寿南２丁目,-,東京都渋谷区恵比寿南2-8-13キョウデンビル2f,35.644646,139.708729,ギャラリー ここ,https://www.facebook.com/Gallerykoko/
中央区,日本橋大伝馬町,-,東京都中央区日本橋大伝馬町2-5石倉ビル3f,35.689390,139.777848,みうらじろうギャラリーbis,http://jiromiuragallery.com/bis.html
渋谷区,渋谷３丁目,-,東京都渋谷区渋谷3-16-3髙桑ビル3f〜6f,35.656167,139.705174,ギャラリー・ルデコ,http://www.ledeco.net/
渋谷区,宇田川町,-,東京都渋谷区宇田川町15-1渋谷parco2f,35.661905,139.698884,OIL by 美術手帖ギャラリー,https://oil-gallery.bijutsutecho.com/
中央区,銀座７丁目,-,東京都中央区銀座7-5-4,35.670245,139.761678,ギャルリーためなが,http://www.tamenaga.com/
渋谷区,神宮前５丁目,-,東京都渋谷区神宮前5-52-2青山オーバルビル2f,35.662702,139.709096,GoFa,http://www.gofa.co.jp/
品川区,東品川１丁目,-,東京都品川区東品川1-33-10terradaartcomplex5f,35.619175,139.746603,SCAI PARK（スカイパーク）,http://www.scaithebathhouse.com/park/ja/
中央区,銀座８丁目,-,東京都中央区銀座8-10-57f,35.667774,139.762374,東京画廊＋BTAP,http://www.tokyo-gallery.com/
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3-42-5サイオンビル1ｆ,35.670944,139.713836,トキ・アートスペース,http://tokiart.life.coocan.jp/
渋谷区,千駄ケ谷３丁目,-,東京都渋谷区千駄ケ谷3-12-14,35.678032,139.704860,GA gallery,http://www.ga-ada.co.jp/japanese/ga_gallery/gallery_info.html
中央区,日本橋大伝馬町,-,東京都中央区日本橋大伝馬町2-5石倉ビル4f,35.689390,139.777848,みうらじろうギャラリー,http://jiromiuragallery.com/
千代田区,神田錦町３丁目,-,東京都千代田区神田錦町3-18-3,35.693258,139.761414,見本帖本店,https://www.takeo.co.jp/finder/mihoncho/
中央区,京橋２丁目,日八京,東京都中央区京橋2-11-9西堀11-ビル2f,35.676187,139.771578,四季彩舎,http://www.shikisaisha.com/
中央区,銀座１丁目,-,東京都中央区銀座1-7-5銀座中央通りビル7階,35.674764,139.768081,ギャラリーゴトウ,http://www.gallery-goto.com
新宿区,新宿３丁目,-,東京都新宿区新宿3-32-6beamsjapan5f,35.690355,139.704028,Bギャラリー,https://www.beams.co.jp/
千代田区,東神田１丁目,-,東京都千代田区東神田1-14-11ヤマダビル1f,35.694240,139.782055,gallery UG Bakurocho,http://www.gallery-ug.com/
港区,西麻布３丁目,-,東京都港区西麻布3-13-15パロマプラザb2f,35.657178,139.724041,K-Gallery,-
中央区,銀座１丁目,-,東京都中央区銀座1-7-6銀座河合ビル1f,35.674482,139.768146,お仏壇のはせがわ 銀座本店,https://corp.hasegawa.jp/shop/ginza/
中央区,銀座１丁目,-,東京都中央区銀座1-14-12楠本第17ビル3f,35.673092,139.769471,ギャラリーQ,http://www.galleryq.info/
新宿区,新宿３丁目,-,東京都新宿区新宿3-1-32新宿ビル2号館5f,35.690797,139.705591,KEN NAKAHASHI,https://kennakahashi.net/
新宿区,南町,-,東京都新宿区南町6,35.698555,139.736915,√K Contemporary,https://root-k.jp/
新宿区,矢来町,-,東京都新宿区矢来町32−2,35.702985,139.730586,eitoeiko,http://eitoeiko.com/
港区,東麻布２丁目,-,東京都港区東麻布2-3-4tkbビル3f,35.657429,139.742872,PGI,http://www.pgi.ac/
中央区,日本橋茅場町１丁目,-,東京都中央区日本橋茅場町1-1-6小浦第一ビル2fc室,35.681344,139.780172,ARTDYNE,https://art-dyne.com/art/
港区,六本木６丁目,六本木,東京都港区六本木6-5-24complex6653f,35.661539,139.731043,タカ・イシイギャラリー,http://www.takaishiigallery.com/
渋谷区,松涛２丁目,-,東京都渋谷区松涛2-11-1,35.659618,139.690434,ギャラリー TOM,http://www.gallerytom.co.jp/
中央区,銀座２丁目,-,東京都中央区銀座2-16-12銀座大塚ビルb1,35.670890,139.770206,メグミオギタギャラリー,http://www.megumiogita.com
港区,六本木６丁目,六本木,東京都港区六本木6-2-6サンビル第32f,35.662012,139.730717,GALLERY MoMo Projects,http://www.gallery-momo.com/
中央区,銀座１丁目,-,東京都中央区銀座1-7-7ポーラ銀座ビル3f,35.674300,139.767878,ポーラ ミュージアム アネックス,http://www.po-holdings.co.jp/m-annex/
新宿区,新宿５丁目,-,東京都新宿区新宿5-18-11タナカビル101,35.694614,139.706262,新宿眼科画廊,http://www.gankagarou.com
中央区,京橋２丁目,日八京,東京都中央区京橋2-5-22キムラヤビル3f,35.676471,139.770250,スパンアートギャラリー,http://www.span-art.co.jp/
新宿区,新宿２丁目,-,東京都新宿区新宿2-16-11-401,35.6914484,139.7087088,photographers’ gallery,http://www.pg-web.net/
中央区,銀座３丁目,-,東京都中央区銀座3-9-7,35.6714486,139.7677142,キヤノンギャラリー 銀座,http://cweb.canon.jp/gallery/schedule/ginza.html
中央区,銀座８丁目,-,東京都中央区銀座8-10-7東成ビルb2f,35.6676487,139.7621013,ヴァニラ画廊,http://www.vanilla-gallery.com
中央区,銀座６丁目,-,東京都中央区銀座6-12-14銀緑館2f,35.6691371,139.7645491,銀座 黒田陶苑アネックス,https://kurodatouen.com/index_jp.html
中央区,京橋３丁目,日八京,東京都中央区京橋3-9-7京橋ポイントビル4f,35.67484,139.7709687,ギャラリイK,http://galleryk.la.coocan.jp/
千代田区,神田錦町３丁目,-,東京都千代田区神田錦町3-18ほぼ日神田ビル1f,35.6934399,139.7614029,TOBICHI東京,http://www.1101.com/tobichi/
中央区,日本橋茅場町１丁目,-,東京都中央区日本橋茅場町1-1-6小浦第一ビル2fa,35.6813442,139.7801718,ex-chamber museum,http://ex-chamber.seesaa.net/
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-6-1新宿エルタワー28fニコンプラザ新宿内,35.6922806,139.6974213,ニコンプラザ東京,https://www.nikon-image.com/support/showroom/tokyo/event.html
港区,六本木７丁目,六本木,東京都港区六本木7-18-8岸田ビル2f,35.6621643,139.7292076,CLEAR GALLERY TOKYO,https://cleargallerytokyo.com/
中央区,銀座５丁目,-,東京都中央区銀座5-14-16銀座アビタシオン1f,35.6687386,139.7672247,靖山画廊,http://art-japan.jp/
中央区,銀座４丁目,-,東京都中央区銀座4-11-3ウインド銀座ビル5f,35.6727692,139.7651081,Art Gallery M84,http://artgallery-m84.com
新宿区,四谷４丁目,-,東京都新宿区四谷4-10メイプル花上2f,35.6882428,139.717686,ギャラリーニエプス,http://www.niepce-tokyo.net/
品川区,東品川１丁目,-,東京都品川区東品川1-32-8terradaartcomplexii2f,35.6197808,139.7463196,MU GALLERY,https://www.mugallery-tokyo.com/
江東区,白河３丁目,-,東京都江東区白河3-18-8第二杉田ビル1f,35.6831133,139.8044557,Satoko Oe Contemporary,https://satokooe.com/
港区,南青山２丁目,-,港区東京都南青山2-17-14,35.6690456,139.7202398,白白庵,http://www.pakupakuan.jp/
港区,北青山３丁目,-,東京都港区北青山3-5-9,35.6670726,139.7136062,ファーガス・マカフリー 東京,http://fergusmccaffrey.com/exhibitions/
中央区,銀座４丁目,-,東京都中央区銀座4-4-13琉映ビル4f,35.6720986,139.7647697,ギャラリー58,https://www.gallery-58.com/
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2-21-1渋谷ヒカリエ8f,35.6591239,139.7037298,"渋谷ヒカリエ 8/ CUBE 1, 2, 3",http://www.hikarie8.com/cube/
港区,赤坂６丁目,赤坂,東京都港区赤坂6-4-10赤坂zenビル2f,35.6701131,139.7347165,HULS GALLERY TOKYO,https://hulsgallerytokyo.com/
中央区,京橋３丁目,日八京,東京都中央区京橋3-4-2フォーチュンビル1f,35.6754458,139.7680244,ギャラリーなつか,http://gnatsuka.com/
