指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2025/3/6取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：6,158件、2021年度：6,304件、2022年度：6,543件、2023年度：6,702件、2024年度：6,840件）",,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,URL
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門1丁目1-23 虎ノ門東宝ビル2F,35.67035,139.75021,医療法人社団真正会 まさいデンタルクリニック,"歯科, 矯正歯科",-
港区,虎ノ門３丁目,虎ノ門,東京都港区虎ノ門3丁目25-3 芝ロイヤルビル2階,35.66240,139.74600,柴田歯科医院,歯科,-
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門1丁目2-20 第3虎ノ門電気ビルディング1F,35.66943,139.74780,アーク歯科医院虎ノ門,"歯科, 矯正歯科, 小児歯科",-
港区,虎ノ門３丁目,虎ノ門,東京都港区虎ノ門3丁目18-16 虎ノ門3丁目MIビル2階,35.66305,139.74578,医療法人社団祐清会 神谷町歯科,歯科,-
港区,南青山７丁目,-,東京都港区南青山七丁目12-10,35.65802,139.71850,刀根歯科医院,歯科,-
港区,赤坂３丁目,赤坂,東京都港区赤坂3丁目21-21 サンワット渡邊ビル1F,35.67735,139.73579,医療法人社団郁進会 赤坂見附歯科,歯科,-
港区,南青山２丁目,-,東京都港区南青山2丁目12-15 ユニマット外苑ビル6F,35.67124,139.72050,医療法人社団健青会 南青山デンタルクリニック,"歯科, 矯正歯科",-
港区,白金３丁目,-,東京都港区白金三丁目19-5,35.64439,139.73033,マーサ白金オーラルクリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
港区,浜松町２丁目,-,東京都港区浜松町2丁目3-1 日本生命浜松町クレアタワー4階,35.65627,139.75569,竹下デンタルクリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
港区,芝２丁目,-,東京都港区芝2丁目2-15 芝ヒロセビル3階,35.65302,139.75317,ヴィオラデンタルクリニック,"歯科, 小児歯科, 歯科口腔外科",-
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋1丁目8-2 カレッタ汐留B1F,35.66489,139.76249,耳鼻咽喉科江崎クリニック,耳鼻いんこう科,-
港区,白金台５丁目,-,東京都港区白金台5丁目18-17 ゴールドフォレストビル1F,35.63714,139.72336,白金台パール矯正歯科こども歯科,"歯科, 矯正歯科, 小児歯科",-
港区,赤坂２丁目,赤坂,東京都港区赤坂2丁目20-5 デニス赤坂ビル1階,35.66891,139.73906,ヒルサイド赤坂デンタルクリニック,歯科,-
港区,南青山３丁目,-,東京都港区南青山三丁目18-16 ル・ボワビル501,35.66508,139.71326,さいた歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
港区,白金台３丁目,-,東京都港区白金台3丁目15-2 マスレンビル2階,35.63666,139.72408,アローズデンタルオフィス,"歯科, 矯正歯科, 小児歯科",-
港区,六本木３丁目,六本木,東京都港区六本木三丁目2-1 住友不動産六本木グランドタワー3F,35.66459,139.73778,六本木グランドタワー歯科,"歯科, 矯正歯科, 歯科口腔外科",-
港区,新橋１丁目,虎ノ門広域,東京都港区新橋一丁目15-5 ペルサ115 8F,35.66798,139.75753,医療法人社団さくら会 MMデンタルクリニック東京,歯科,-
港区,高輪２丁目,-,東京都港区高輪2丁目16-4 STOCK4F,35.64002,139.73935,医療法人社団吉晟会 KISSEI DENTAL CARE,"歯科, 小児歯科, 歯科口腔外科",-
港区,南麻布３丁目,-,東京都港区南麻布3丁目21-17 BCITYTOWER AZABUTOKYO12階,35.64765,139.73211,ゴールド麻布デンタルクリニック,"歯科, 歯科口腔外科",-
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋一丁目9-1 東京汐留ビルディング地下2F,35.66294,139.76121,医療法人社団日坂会 東京汐留歯科クリニック,"歯科, 小児歯科",-
港区,元麻布３丁目,-,東京都港区元麻布3丁目1-30 フォルトゥナ元麻布1F,35.65770,139.72798,元麻布ファミリエデンタルクリニック,"歯科, 矯正歯科, 小児歯科",-
港区,六本木１丁目,虎ノ門,東京都港区六本木1丁目6-3 泉ガーデンウィングB1F,35.66421,139.73906,医療法人社団樹英会 泉ガーデンデンタルクリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
港区,東新橋２丁目,虎ノ門広域,東京都港区東新橋二丁目14-1 NBFコモディオ汐留1F,35.66078,139.75724,医療法人社団櫻雅会 オリオン歯科NBFコモディオ汐留クリニック,"歯科, 矯正歯科, 小児歯科",-
港区,港南２丁目,-,東京都港区港南二丁目16-1 品川イーストワンタワー3F,35.62803,139.74074,医療法人社団樹英会 イーストワンデンタルクリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
港区,麻布十番２丁目,-,東京都港区麻布十番2丁目21-4 ローレル麻布十番2F,35.65436,139.73666,医療法人社団仁寿会 麻布十番デンタルクリニック,"歯科, 矯正歯科, 歯科口腔外科",-
港区,六本木１丁目,虎ノ門,東京都港区六本木一丁目7-28 落合麻布台ビル2F,35.66400,139.73890,六本木一丁目歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
港区,麻布十番１丁目,-,東京都港区麻布十番1丁目8-10 麻布十番TSビル4F,35.65744,139.73282,麻布十番商店街歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
港区,虎ノ門４丁目,虎ノ門,東京都港区虎ノ門4丁目1-14 神谷町プラザビル8階,35.66478,139.74424,エムデンタルオフィス,"歯科, 矯正歯科, 小児歯科",-
港区,新橋１丁目,虎ノ門広域,東京都港区新橋1丁目16-8 第3西欧ビル2F,35.66819,139.75666,レンガ通り歯科医院,"歯科, 矯正歯科, 歯科口腔外科",-
港区,芝４丁目,-,東京都港区芝4丁目13-4 1階,35.64780,139.74998,歯科山の手,歯科,-
港区,六本木７丁目,六本木,東京都港区六本木7丁目5-9 FLEG六本木PRIMOビル4階,35.66505,139.72810,牧山清志オーラルクリニック,"歯科, 歯科口腔外科",-
港区,麻布十番４丁目,-,東京都港区麻布十番4丁目6-8 麻布十番アクティブビル3F,35.65305,139.73698,麻布十番 はな歯科,"歯科, 矯正歯科, 小児歯科",-
港区,北青山２丁目,-,東京都港区北青山2丁目12-15 G-FRONT AOYAMA 2F,35.67041,139.71658,医療法人社団慧生会 246外苑前歯科,歯科,-
港区,海岸,-,東京都港区海岸3丁目18-26 3F,35.64384,139.75626,海岸歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
港区,芝５丁目,-,東京都港区芝五丁目31-16 YCCビル2F,35.64668,139.74631,医療法人社団皓和会 とがし歯科医院,"歯科, 矯正歯科",-
港区,虎ノ門４丁目,虎ノ門,東京都港区虎ノ門四丁目3-1 城山トラストタワー3F,35.66464,139.74309,城山ガーデンデンタルクリニック,"歯科, 矯正歯科",-
港区,港南２丁目,-,東京都港区港南二丁目2-3 Mビル3F,35.62933,139.74228,和子.品川歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
港区,南麻布２丁目,-,東京都港区南麻布2丁目10-10 マンション麻布三の橋1階,35.64793,139.73620,麻布なかすじデンタルクリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
港区,南麻布２丁目,-,東京都港区南麻布2丁目13-21 ライワマンション南麻布1F,35.64695,139.73455,白金高輪姫歯科室,"歯科, 矯正歯科, 小児歯科",-
港区,南青山５丁目,-,東京都港区南青山5丁目1-22 青山ライズスクエア3F,35.66423,139.71231,医療法人社団 青山歯科医院,"歯科, 小児歯科, 歯科口腔外科",-
港区,南青山５丁目,-,東京都港区南青山5丁目10-19 青山真洋ビル4F,35.66288,139.71072,医療法人社団真洋会 天野歯科,"歯科, 歯科口腔外科",-
港区,北青山３丁目,-,東京都港区北青山3丁目5-25 しもじまビル4F,35.66564,139.71233,医療法人社団アイセイ会 アイエスデンタルクリニック,"歯科, 小児歯科, 歯科口腔外科",-
港区,麻布十番２丁目,-,東京都港区麻布十番2丁目14-11 ルート麻布ビル1F,35.65496,139.73555,KS麻布十番デンタルクリニック,"歯科, 矯正歯科, 小児歯科",-
港区,赤坂３丁目,赤坂,東京都港区赤坂3丁目11-1 難波ビル3階,35.67536,139.73719,難波歯科医院,歯科,-
港区,南青山２丁目,-,東京都港区南青山二丁目27-21 セイリンビル3F,35.66906,139.71642,小見山歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
港区,芝大門２丁目,-,東京都港区芝大門2丁目1-17 朝川ビル1F,35.65637,139.75301,医療法人社団弘宣会 芝大門歯科クリニック,"歯科, 矯正歯科",-
港区,赤坂３丁目,赤坂,東京都港区赤坂3丁目14-9 赤坂清水ビル3F,35.67395,139.73703,聖美歯科,歯科,-
港区,新橋１丁目,虎ノ門広域,東京都港区新橋1丁目8-4 丸忠ビル4F,35.66699,139.76043,鈴木歯科医院,"歯科, 小児歯科, 歯科口腔外科",-
港区,浜松町２丁目,-,東京都港区浜松町2丁目5-4 秀和浜松町駅前ビル2階,35.65434,139.75658,治田歯科医院,"歯科, 歯科口腔外科",-
港区,六本木６丁目,六本木,東京都港区六本木6丁目10-1 六本木ヒルズウェストウォーク6階,35.65976,139.72913,医療法人社団歯周会 六本木ヒルズ西堀歯科,歯科,-
港区,六本木６丁目,六本木,東京都港区六本木6丁目8-29 六本木シローマンション1F,35.66020,139.73197,野村歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
港区,六本木３丁目,六本木,東京都港区六本木3丁目11-7 石渡ビル7F,35.66315,139.73289,医療法人社団済洋会 久松歯科六本木診療所,歯科,-
港区,赤坂５丁目,赤坂,東京都港区赤坂5丁目4-13 ホワイト赤坂4F,35.67143,139.73521,漆崎歯科,"歯科, 歯科口腔外科",-
港区,白金台４丁目,-,東京都港区白金台4丁目7-4 STビル2F,35.63812,139.72613,くぼ歯科白金台,"歯科, 小児歯科",-
港区,新橋２丁目,虎ノ門広域,東京都港区新橋2丁目15-17 タマキビル2F,35.66670,139.75598,医療法人社団E.A.D会 かない歯科,"歯科, 小児歯科, 歯科口腔外科",-
港区,白金台２丁目,-,東京都港区白金台2丁目11-8 永昌高輪台ビル4F,35.63252,139.73063,富沢歯科医院,歯科,-
港区,白金台２丁目,-,東京都港区白金台二丁目23-13,35.63314,139.72832,山根耳鼻咽喉科医院,耳鼻いんこう科,-
港区,芝大門２丁目,-,東京都港区芝大門2丁目1-13 芝大友ビル2階,35.65590,139.75298,長尾歯科クリニック,"歯科, 矯正歯科",-
港区,南青山１丁目,-,東京都港区南青山1丁目15-16 山城ビル2F,35.66823,139.72695,貴寿デンタルオフィス,"歯科, 小児歯科",-
港区,西新橋２丁目,虎ノ門広域,東京都港区西新橋2丁目8-4 寺尾ビル1階,35.66641,139.75373,日比谷通りデンタルクリニック,歯科,-
港区,南青山１丁目,-,東京都港区南青山1丁目15-2 越山ビル2F,35.67000,139.72647,医療法人社団アール 青山アール矯正歯科,矯正歯科,-
港区,六本木３丁目,六本木,東京都港区六本木3丁目3-7 六本木NKビル3階,35.66345,139.73747,医療法人社団歯周会 豊田歯科,歯科,-
港区,新橋３丁目,虎ノ門広域,東京都港区新橋3丁目4-8 昌栄ビル2F,35.66548,139.75438,テヅカ歯科クリニック,"歯科, 歯科口腔外科",-
港区,六本木３丁目,六本木,東京都港区六本木3丁目14-9 妹尾ビル2階,35.66236,139.73480,医療法人社団北斗会 北斗歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
港区,赤坂５丁目,赤坂,東京都港区赤坂五丁目2-20 赤坂パークビル2F,35.67221,139.73336,医療法人社団 赤坂まつの矯正歯科,矯正歯科,-
港区,芝大門２丁目,-,東京都港区芝大門2丁目5-1 アルテビル1F,35.65553,139.75406,牧野歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
港区,赤坂２丁目,赤坂,東京都港区赤坂2丁目19-4 関ビル2F,35.66857,139.74010,関歯科医院,"歯科, 小児歯科, 歯科口腔外科",-
港区,六本木６丁目,六本木,東京都港区六本木六丁目7-10 簗場ビル5F,35.66223,139.73256,医療法人社団優愛歯会 六本木駅前歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
港区,浜松町１丁目,-,東京都港区浜松町1丁目27-14 サン・キツカワビル2F,35.65731,139.75505,藤川歯科医院,"歯科, 歯科口腔外科",-
港区,新橋５丁目,虎ノ門広域,東京都港区新橋5丁目12-1 露月町ビル2階,35.66317,139.75675,医療法人歯鏡会 ヤブキデンタルオフィス,"歯科, 歯科口腔外科",-
港区,南青山７丁目,-,東京都港区南青山7丁目11-5 HOUSE7115 1F,35.65863,139.71868,南青山アイリス歯科,"歯科, 矯正歯科, 小児歯科",-
港区,芝２丁目,-,東京都港区芝2丁目1-33,35.65298,139.75008,栢森歯科医院,歯科,-
港区,港南４丁目,-,東京都港区港南四丁目6-7,35.62773,139.75053,医療法人社団光揚会 ワールドシティデンタルクリニック,歯科,-
港区,港南２丁目,-,東京都港区港南2丁目2-16 谷田企画第1ビル4F,35.62920,139.74203,水野歯科,"歯科, 歯科口腔外科",-
港区,港南２丁目,-,東京都港区港南2丁目16-3 品川グランドセントラルタワー1F,35.62672,139.74069,安斎歯科,歯科,-
港区,芝３丁目,-,東京都港区芝3丁目27-5,35.65161,139.74612,ヨシエ歯科医院,歯科,-
港区,芝５丁目,-,東京都港区芝5丁目13-16 三田文銭堂ビル1F,35.64943,139.74497,たなかデンタルオフィス,歯科,-
港区,虎ノ門５丁目,虎ノ門,東京都港区虎ノ門5丁目13-1 40MT1F,35.66328,139.74541,医療法人社団飛成会 岡田歯科クリニック,"歯科, 矯正歯科",-
港区,芝３丁目,-,東京都港区芝3丁目28-2 カスターニ芝2F,35.65129,139.74532,栗原歯科医院,歯科,-
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門1丁目1-11 マスダビル2F,35.67015,139.75133,市川歯科医院,歯科,-
港区,芝浦４丁目,-,東京都港区芝浦4丁目11-12,35.64143,139.74773,医療法人社団仁心会 野尻歯科,"歯科, 矯正歯科, 小児歯科",-
港区,芝浦３丁目,-,東京都港区芝浦3丁目20-4 第6協栄ビル2階,35.64216,139.74670,岡崎歯科医院,"歯科, 小児歯科",-
港区,芝浦３丁目,-,東京都港区芝浦三丁目11-2 木村ビル2F,35.64309,139.75020,シバウラ歯科,歯科,-
港区,虎ノ門３丁目,虎ノ門,東京都港区虎ノ門3丁目5-1 虎ノ門37森ビル1階,35.66646,139.74623,37森ビル関矢歯科医院,"歯科, 歯科口腔外科",-
港区,虎ノ門５丁目,虎ノ門,東京都港区虎ノ門5丁目1-5 メトロシティ神谷町B1F,35.66368,139.74530,安藤歯科医院,"歯科, 小児歯科, 歯科口腔外科",-
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門1丁目12-11 虎ノ門ファーストビル2F,35.66860,139.74965,医療法人社団レコルト 五味歯科医院,"歯科, 小児歯科, 歯科口腔外科",-
港区,芝４丁目,-,東京都港区芝4丁目7-6,35.64913,139.75241,かたくら歯科医院,"歯科, 矯正歯科, 小児歯科",-
港区,芝浦４丁目,-,東京都港区芝浦4丁目9-18 グランドパレス田町1F,35.63974,139.74712,北沢歯科クリニック,"歯科, 小児歯科, 歯科口腔外科",-
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門1丁目12-14,35.66896,139.74987,虎ノ門歯科クリニック,歯科,-
港区,赤坂３丁目,赤坂,東京都港区赤坂3丁目13-13 赤坂中村ビル3階,35.67338,139.73720,医療法人社団伸義会 赤坂デンタルクリニック,"歯科, 矯正歯科",-
港区,三田５丁目,-,東京都港区三田5丁目6-8 ナカムラビル2F,35.64661,139.73985,かとうまみ歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
港区,三田１丁目,-,東京都港区三田1丁目4-28 三田国際ビルアネックス1階,35.65350,139.74479,医療法人社団弘進会 宮田歯科三田診療所,"歯科, 歯科口腔外科",-
港区,赤坂２丁目,赤坂,東京都港区赤坂2丁目22-15 赤坂加藤ビル2階,35.66815,139.73889,東京アンバサダー歯科赤坂ヒルズ,歯科,-
港区,西新橋２丁目,虎ノ門広域,東京都港区西新橋二丁目18-7 マストライフ虎の門1階,35.66605,139.75129,医療法人社団啓幸会 高島歯科クリニック,歯科,-
港区,南青山３丁目,-,東京都港区南青山3-1-34 3rd MINAMI AOYAMA 7階,35.66853,139.71588,衣理クリニック表参道,"内科, 皮膚科, 形成外科",https://www.eri-clinic.com/
港区,麻布十番２丁目,-,東京都港区麻布十番2-20-6 麻布十番エムエービルディング3階,35.65494,139.73670,麻布十番耳鼻咽喉科,"耳鼻いんこう科, アレルギー科, 気管食道外科",https://ma-jibika.com/
港区,赤坂３丁目,赤坂,東京都港区赤坂3-18-10 第2大坂屋ビル2階,35.67549,139.73616,ササコ歯科クリニック,歯科,https://www.sasako.com/
港区,南青山３丁目,-,東京都港区南青山3丁目1-5 THE BATON Minami Aoyama 5F,35.66848,139.71654,Stay Fit Clinic ステイフィットクリニック,"内科, 心療内科",https://www.stayfitclinic.tokyo/
港区,浜松町２丁目,-,東京都港区浜松町2-1-18 東亜ビル1F,35.65626,139.75492,トラストデンタルクリニック大門浜松町,"歯科, 小児歯科, 矯正歯科, 歯科口腔外科",https://trust-dental.jp/
港区,六本木４丁目,六本木,東京都港区六本木4丁目2-35 vort六本木dual's2F,35.66472,139.73356,veary clinic,皮膚科,https://vearyclinic.life/
港区,赤坂９丁目,六本木,東京都港区赤坂9丁目6-28 アルベルゴ乃木坂408,35.66654,139.72844,乃木坂ACクリニック,"整形外科, 形成外科, 美容外科",https://www.nogizaka-ac-clinic.com/
港区,西新橋１丁目,虎ノ門広域,東京都港区西新橋1-11-8 安井ビル1階,35.66842,139.75297,新橋しもむら歯科クリニック,"歯科, 小児歯科, 矯正歯科, 歯科口腔外科",https://www.n-shimomura-dc.com/
港区,港南２丁目,-,東京都港区港南2-4-18 第2秋山ビル5F,35.62862,139.74387,AGAスキンクリニック 東京品川院,"頭部皮膚科, 美容皮膚科",https://www.agaskin.net/sn/
港区,広尾５丁目,-,東京都港区広尾5-11-12 広尾五丁目ビル地下1階N,35.64891,139.72190,医療法人松崎医院 カームメディカルクリニック広尾,"精神科, 心療内科, 老年精神科, 内科",http://www.matsuzaki.or.jp/calm/
港区,元麻布３丁目,-,東京都港区元麻布3-2-13 Style元麻布2階,35.65718,139.72807,Kunoクリニック麻布院,"美容外科, 形成外科, 美容皮膚科",https://www.d-biyou.com/
港区,南青山２丁目,-,東京都港区南青山2丁目11-14 イチーズビル2F,35.67147,139.72111,医療法人社団眞弓会 まゆみクリニック,"形成外科, 皮膚科",http://www.mayumiclinic.com/
港区,赤坂５丁目,赤坂,東京都港区赤坂5-1-34 クォーターハウスビル4F,35.67396,139.73575,声のクリニック 赤坂 こまざわ耳鼻咽喉科,耳鼻いんこう科,http://akasaka-voice.jp/
港区,麻布十番１丁目,-,東京都港区麻布十番1-5-19 ラトリエ・メモワールビル3階,35.65664,139.73364,UC矯正歯科クリニック麻布十番,矯正歯科,https://www.uc-ortho.com/
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門1-15-7 TG115ビル8階,35.66886,139.74899,吉松歯科医院,歯科,https://www.yoshimatsu.info/
港区,新橋１丁目,虎ノ門広域,東京都港区新橋1-12-9 A-PLACE新橋駅前9F,35.66763,139.75886,湘南美容クリニック新橋銀座院,"美容外科, 美容皮膚科",https://www.s-b-c.net/clinic/branch/shinbashi/
港区,赤坂３丁目,赤坂,東京都港区赤坂3-21-13 キーストーン赤坂ビル6F,35.67669,139.73572,湘南美容クリニック赤坂見附院,"美容外科, 美容皮膚科",https://www.s-b-c.net/clinic/branch/akasakamitsuke/
港区,北青山３丁目,-,東京都港区北青山3丁目5-17 KNKビル3階,35.66607,139.71282,医療法人社団プラス会 赤井クリニック,"美容外科, 皮膚科",http://www.akaiclinic.com/
港区,南青山１丁目,-,東京都港区南青山1丁目1-1 新青山ビル西館3F,35.67253,139.72475,石井クリニック,皮膚科,http://www.dr-ishii.com/
港区,高輪４丁目,-,東京都港区高輪4丁目18-10,35.62606,139.73425,星子クリニック,"内科, 心療内科, 皮膚科, 婦人科",https://hoshiko-clinic.com/
港区,元赤坂１丁目,赤坂,東京都港区元赤坂1丁目1-5 富士陰ビル8階,35.67822,139.73411,医療法人社団友仁会 元赤坂胃腸科クリニック,"消化器科, 胃腸科",http://www.maeda-hospital.or.jp/motoakasaka/mic.html
港区,北青山２丁目,-,東京都港区北青山2丁目7-26 フジビル28・7階,35.67165,139.71710,青山セレスクリニック,"形成外科, 美容外科",http://www.aoyamaceles.com/
港区,海岸,-,東京都港区海岸1丁目16-1 ニューピア竹芝サウスタワー4階,35.65372,139.76248,東京ベイクリニック,"内科, 消化器科, 外科, 乳腺外科",http://www.tokyobayclinic.com/
港区,麻布十番１丁目,-,東京都港区麻布十番1丁目5-10 アトラスビル3F,35.65687,139.73366,アイリスター麻布クリニック,眼科,https://www.eyerister.com/
港区,南青山２丁目,-,東京都港区南青山2-24-10 ヒロビル3階,35.67007,139.71803,南青山 林歯科クリニック,"歯科, 歯科口腔外科",http://change-your-smile.wix.com/subarukai
港区,浜松町２丁目,-,東京都港区浜松町2丁目4-1 世界貿易センタービル14階,35.65517,139.75634,佐藤内科医院,"内科, 呼吸器内科, 循環器内科, 消化器内科",https://itp.ne.jp/info/137810303100000899/
港区,台場２丁目,-,東京都港区台場2丁目3-2 台場フロンティアビル2F,35.62867,139.77777,台場フロンティアデンタルクリニック,歯科,http://daiba-shika.jp/
港区,六本木４丁目,六本木,東京都港区六本木4丁目8-7 六本木嶋田ビル6F,35.66396,139.73310,DR.アンディーズクリニック,"美容外科, 皮膚科",http://www.drandy.com/
港区,六本木７丁目,六本木,東京都港区六本木7丁目15-17 ユニ六本木4F,35.66230,139.72960,医療法人社団寿幸会 笠原歯科,"歯科, 矯正歯科",http://www.kasahara-roppongi.com/
港区,新橋２丁目,虎ノ門広域,東京都港区新橋2-12-1 ランディック第3新橋ビル3F,35.66762,139.75484,松永ひろきクリニック,"心療内科, 精神科, 内科",http://www.mh-clinic.com/
港区,虎ノ門２丁目,虎ノ門,東京都港区虎ノ門2丁目4-1 虎ノ門ピアザビル7階,35.66888,139.74768,医療法人社団和邇会 三井メディカルクリニック,"脳神経外科, 眼科",http://www.ortho-k.co.jp/
港区,三田３丁目,-,"東京都港区三田3丁目1-14 M・A21 1,2F",35.64744,139.74427,三穂デンタルクリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",http://mihodentalclinic.com/
港区,六本木６丁目,六本木,東京都港区六本木6-1-20 六本木電気ビル4階,35.66232,139.73128,六本木駅前メンタルクリニック,"心療内科, 精神科",http://www.hakuaikai.info/roppongi/
港区,南青山４丁目,-,東京都港区南青山4-9-29 サタール青山2階,35.66731,139.71793,吉本メディカルクリニック,"心療内科, 精神科",http://y.mcli.net/
港区,六本木７丁目,六本木,東京都港区六本木7-7-13 アトラスタワー2F,35.66489,139.72860,さくら坂クリニック SophyAnce,心療内科,http://www.sophyance.com/
港区,芝４丁目,-,東京都港区芝4-16-1 カテリーナ三田タワースイート1階,35.64770,139.75102,三田クリニック歯科・口腔外科,"歯科, 矯正歯科, 歯科口腔外科",http://mitaclinic.jp/
港区,南麻布５丁目,-,東京都港区南麻布5丁目1-28 高島ビル3階,35.65279,139.72200,フィリオン矯正歯科東京,"矯正歯科, 小児歯科",https://fillion-ortho.com/
港区,芝３丁目,-,東京都港区芝三丁目15-5 ジョイヴィレッジ芝公園ビル5F,35.65361,139.74536,医療法人社団クリニカエボリューション 芝公園歯科・国際インプラント,歯科,https://joyvillage1.jp/
港区,芝公園３丁目,虎ノ門,東京都港区芝公園三丁目4-30 第32芝公園ビル2F,35.65891,139.74640,TOKYO MEDICAL AND SURGICAL CLINIC,"内科, 外科, 精神科, 小児科, 皮膚科, 泌尿器科, 産科, 婦人科, 耳鼻いんこう科, 循環器内科, ...もっと見る",http://www.tmsc.jp/
港区,西麻布３丁目,-,東京都港区西麻布3丁目3-2 メディケア332 1階,35.65992,139.72770,医療法人社団光輝会 麻布光輝クリニック,"内科, 皮膚科",http://www.azabuclinic.jp/
港区,南麻布５丁目,-,東京都港区南麻布5丁目12-16 有栖川ハウス1階,35.65257,139.72367,田山歯科医院,歯科,http://www.tayama-smile.com/
港区,南青山３丁目,-,東京都港区南青山3丁目18-17 青山十八番館ビル5F,35.66505,139.71300,表参道矯正歯科,矯正歯科,http://www.omoky.com/concept/
港区,新橋３丁目,虎ノ門広域,東京都港区新橋3丁目11-9 烏森通りビル4F,35.66629,139.75574,新橋デンタルクリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",http://shimbashidentalclinic.ci-hp.jp/
港区,西新橋２丁目,虎ノ門広域,東京都港区西新橋2丁目6-2 ザイマックス西新橋ビル5階,35.66702,139.75345,みやた形成外科・皮ふクリニック,"形成外科, 美容外科, 美容皮膚科",http://www.toracli.com/
港区,六本木４丁目,六本木,東京都港区六本木4丁目10-4 アルガビル5F,35.66398,139.73226,医療法人社団山貴会 ニュービューティークリニック,美容皮膚科,http://www.newbeauty.co.jp/
港区,芝浦３丁目,-,東京都港区芝浦3丁目6-1 ふじやビル3F,35.64358,139.74897,医療法人社団如水会 芝浦皮膚科,皮膚科,http://www.shibaura-hifuka.jp/index.html
港区,新橋２丁目,虎ノ門広域,東京都港区新橋二丁目5-1 EXCEL新橋3F,35.66795,139.75599,医療法人社団永遠幸 新橋夢クリニック,婦人科,http://www.yumeclinic.net/
港区,新橋２丁目,虎ノ門広域,東京都港区新橋2丁目15-7 S-PLAZA弥生2F,35.66647,139.75676,新橋烏森整形外科,"リウマチ科, 整形外科, リハビリテーション科",http://www.shimbashi-seikei.com/
港区,浜松町２丁目,-,東京都港区浜松町2丁目11-16 ユーワビル2階,35.65384,139.75506,芝メンタルクリニック,"心療内科, 精神科",http://www.shiba-mental.com/index.html
港区,海岸,-,東京都港区海岸1丁目11-2 アジュール竹芝17F,35.65542,139.76325,東京都職員共済組合 アジュール竹芝総合健診センター,内科,http://www.genkiplaza.or.jp/azur/
港区,南青山２丁目,-,東京都港区南青山2丁目27-22 青山安田ビル4階,35.66910,139.71630,医療法人社団真善美会 南青山矯正歯科クリニック,"歯科, 矯正歯科",https://ortho-dontic.net/
港区,白金５丁目,-,東京都港区白金5丁目9-1 アネックス棟1・2F,35.64482,139.72580,学校法人北里研究所 北里大学東洋医学総合研究所(漢方鍼灸治療センター),漢方内科,http://www.kitasato-u.ac.jp/toui-ken/
港区,芝浦３丁目,-,東京都港区芝浦三丁目11-8 ミナトヤビル2F,35.64282,139.74983,芝浦桂歯科診療所,"歯科, 矯正歯科, 歯科口腔外科",http://www.shibaurakatsura.jp/index.html
港区,浜松町１丁目,-,東京都港区浜松町1丁目27-16 浜松町DSビル1階,35.65745,139.75509,マツダデンタルオフィス,歯科,http://matsudadental.com/
港区,南青山３丁目,-,東京都港区南青山3丁目8-39 西野ビル2F,35.66743,139.71490,AKIデンタルクリニック,"歯科, 矯正歯科",http://www.akdc.jp/
港区,麻布十番２丁目,-,東京都港区麻布十番2丁目17-4 SUN麻布十番1階,35.65396,139.73603,医療法人社団スマイルベア キッズデンタル麻布,小児歯科,http://www.kidsdental.info/index.html
港区,元麻布１丁目,-,東京都港区元麻布1丁目2-13 元麻布ガーデン1階,35.65509,139.73402,麻布安藤歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",http://www.azabu-shika.com/pc/
