指標名,ギャラリー,,,,,,
出典,TokyoArtBeat(Gallery),,,,,,
年次,2023/3/22取得,,,,,,
URL,http://www.tokyoartbeat.com/venues/Gallery,,,,,,
備考,（2020年度：577件、2021年度：766件、2022年度：555件）,,,,,,
,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,ウェブサイト
渋谷区,松涛一丁目,-,東京都渋谷区松濤1-26-23,35.659267,139.693659,ギャラリエ アンドウ,http://www.ando-tokyo.jp/
渋谷区,神泉町,-,東京都渋谷区神泉町3-4 ウェルズ渋谷101,35.65795,139.693,リアムギャラリー,http://liamgallery.com/
渋谷区,代々木四丁目,-,東京都渋谷区代々木4-20-4,35.679573,139.691391,Shop and Gallery Tray,http://www.tray.jp
新宿区,西新宿六丁目,-,東京都新宿区西新宿6-6-2 ヒルトン東京 B1F ヒルトピアショッピングアーケード内,35.692438,139.690907,フジギャラリー新宿,https://www.fuji-gs.jp/
渋谷区,代々木四丁目,-,東京都渋谷区代々木4-28-7 西参道テラス E1,35.68294,139.6909,HELLO GALLERY TOKYO,https://www.hello-gallery.com/
渋谷区,富ケ谷一丁目,-,東京都渋谷区富ヶ谷1-8-7 2F,35.66859,139.6908,WONDER Yoyogi Park,http://www.wonderyoyogipark.com/
渋谷区,代々木五丁目,-,東京都渋谷区代々木5-67-2 前田ビル1F,35.67073,139.690793,51% Tokyo,https://www.5wari1bu.jp/
渋谷区,富ケ谷一丁目,-,東京都渋谷区富ヶ谷1-8-5 後藤ビル1F,35.668777,139.690658,WDI. Gallery,http://liftbystudy.com/
渋谷区,代々木五丁目,-,東京都渋谷区代々木5-24-10,35.676107,139.690482,エステルオカダ,https://www.zulaarts.com/
渋谷区,松涛二丁目,-,東京都渋谷区松涛2-11-1,35.659659,139.690465,ギャラリー TOM,http://www.gallerytom.co.jp/
新宿区,西新宿三丁目,-,東京都新宿区西新宿3-16-6,35.68372,139.6896,SHINBI GALLERY（新宿美術学院）,https://www.art-shinbi.com/gallery/
新宿区,西新宿三丁目,-,東京都新宿区西新宿3-18-2-102,35.685018,139.687726,ケンジタキギャラリー,http://www.kenjitaki.com/
渋谷区,元代々木町,-,東京都渋谷区元代々木町55-6,35.673382,139.687469,CASE GALLERY,http://casedepon.tumblr.com/
渋谷区,初台一丁目,-,東京都渋谷区初台1-36-1,35.680074,139.686096,PAGIC Gallery,https://pagicgallery.com/
渋谷区,元代々木町,-,"東京都渋谷区元代々木町22-8 3,4F",35.670789,139.684935,and wander OUTDOOR GALLERY with PAPERSKY,https://www.instagram.com/outdoorgallery_tokyo/
渋谷区,西原三丁目,-,東京都渋谷区西原3-23-4 コート代々木上原102,35.670505,139.683459,20202（ツーオーツーオーツー）,http://www.shinrin20202.jp/
渋谷区,西原三丁目,-,東京都渋谷区西原3-17-8 dig bldg. 3F,35.669828,139.680277,SPACE8,
渋谷区,西原二丁目,-,東京都渋谷区西原2-26-5 パールマンション102,35.674583,139.678571,パールブックショップ&ギャラリー,https://www.facebook.com/888books
渋谷区,西原一丁目,-,東京都渋谷区西原1-18-7,35.675398,139.678406,gallery commune,http://www.ccommunee.com/
