0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,渋谷区,宇田川町,-,渋谷区宇田川町21-7不二ビルb1f,35.6600164,139.7000983,GASPANIC Center-Gai,DJバー,Allmix,Closed,-,,"2,500円",無料,https://www.tokyo-club.net/gaspanic-center-gai/
,渋谷区,渋谷１丁目,-,渋谷区渋谷1-25-6パークサイド共同ビル8f,35.6596913,139.6989133,MICROCOSMOS,カフェ ･ ラウンジ,Allmix ･ R&B ･ Soul ･ HipHop ･ House ･ Techno,03-3409-6581,-,,200人,3000円,https://www.tokyo-club.net/microcosmos/
,渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-21-7第八矢澤ビル1f/b1f,35.6589959,139.6955503,VUENOS,ライブハウス,Live ･ Rock ･ Allmix ･ Others,Closed,-,,地下1階メインフロア200人 / 1階ラウンジ50人,"4,000円",https://www.tokyo-club.net/vuenos/
,渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-21-7第八矢澤ビル5f/6f,35.6589959,139.6955503,LOUNGE NEO,CLUB,HipHop ･ House ･ Techno ･ Allmix ･ Reggae ･ R&B ･ Rock ･ Electro ･ Drum&Bass,Closed,-,,260人,"4,000円",https://www.tokyo-club.net/lounge-neo/
,渋谷区,神宮前４丁目,-,渋谷区神宮前4-32-13jpr神宮前5f,35.6696224,139.7066044,UCESS THE LOUNGE,ラウンジ,HipHop ･ House ･ Techno ･ Allmix ･ Reggae ･ R&B,Closed,-,,150人,4000円,https://www.tokyo-club.net/ucess-the-lounge/
,渋谷区,渋谷４丁目,-,渋谷区渋谷4-5-9青山ビルb1,35.6624586,139.7121728,Aoyama Tunnel,ラウンジ,Jazz ･ Techno ･ House ･ Disco,03-6805-1932,-,,2800円,http://aoyama-tunnel.com/,https://www.tokyo-club.net/aoyama-tunnel/
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1-6-5東静ビルb1f,35.6577479,139.6991906,OATH,バー,House ･ Techno,03-3461-1225,-,,"2,500円","1,000円～",https://www.tokyo-club.net/oath/
,渋谷区,東３丁目,-,渋谷区東3-16-6,35.6490979,139.7106403,LIQUIDROOM,ライブハウス,Live ･ All Genre,03-5464-0800,-,,900人,5000円,https://www.tokyo-club.net/liquidroom/
,渋谷区,恵比寿西１丁目,-,渋谷区恵比寿西1-34-17zahouseビルb3f,35.6470877,139.7023197,SALOON,ナイトクラブ,Allmix ･ House ･ Techno ･ Drum&Bass ･ All Genre ･ DUBSTEP ･ Others ･ Live,03-5459-8633,-,,総面積: およそ200平米,"5,000円",https://www.tokyo-club.net/saloon/
,渋谷区,恵比寿西１丁目,-,渋谷区恵比寿西1-34-17zahouseビル,35.6470877,139.7023197,UNIT,CLUB ･ ライブハウス,Live ･ House ･ Techno ･ Allmix ･ Electronic ･ Others,03-5459-8630,-,,600人,"3,500円",https://www.tokyo-club.net/unit/
,渋谷区,宇田川町,-,渋谷区宇田川町34-6m&iビルb1f/b2f,35.6612574,139.6963824,module,CLUB,House ･ Trance ･ Allmix ･ Electronic ･ Disco,Closed,-,,300人,3000円,https://www.tokyo-club.net/module/
,渋谷区,渋谷２丁目,-,渋谷区渋谷2-1-13日本風土ビルb1f,35.6610578,139.7079111,LOOP,CLUB,House ･ Techno ･ Jazz ･ Disco ･ Crossover,Closed,-,,200人,3000円～,https://www.tokyo-club.net/loop/
,渋谷区,円山町,-,"渋谷区円山町2-4dr.ジーカンズ2,3f",35.658306,139.6952739,HARLEM,CLUB,HipHop ･ Reggae ･ R&B,03-3461-8806,-,,1000人,"3,800円",https://www.tokyo-club.net/harlem/
,渋谷区,桜丘町,-,渋谷区桜丘町15-19第8東都ビルb1f,35.65645689999999,139.7016045,THE ROOM,CLUB,House ･ Crossover ･ Disco ･ Jazz ･ etc.,03-3461-7167,-,,100人,3000円～,https://www.tokyo-club.net/the-room/
,渋谷区,宇田川町,-,渋谷区宇田川町4-9くれたけビル4f,35.6624866,139.6977012,Club BALL,ミュージックバー,House ･ Soul ･ Jazz ･ Funk ･ Disco ･ HipHop ･ Reggae ･ Others,03-3476-6533,-,,3000円,1996年,https://www.tokyo-club.net/club-ball/
,渋谷区,宇田川町,-,渋谷区宇田川町4-7トーセン宇田川ビル6f/7fロックミュージック,35.6624798,139.697888,R Lounge,クラブ,House ･ Techno ･ Electronic ･ EDM ･ Allmix ･ Reggae ･ R&B ･ HipHop ･ TOP40,03-5459-7988,-,,"3,000円","男性2,000円～ / 女性1,000円～",https://www.tokyo-club.net/rockwest/
,渋谷区,円山町,-,渋谷区円山町2-16スタジオアリアス1f-4f,35.6583039,139.6950279,WOMB,CLUB,House ･ Techno ･ Minimal ･ Drum&Bass ･ Electro ･ HipHop ･ TRAP ･ Allmix ･ Trance ･ DUBSTEP ･ etc.,03-5459-0039,-,,全フロア計1000人,"平日 3,000円 / 週末 5,000円",https://www.tokyo-club.net/womb/
,渋谷区,円山町,-,渋谷区円山町1-8,35.6590178,139.6953307,club asia,CLUB,House ･ HipHop ･ Trance ･ Techno ･ Drum&Bass ･ Live ･ Reggae ･ Electro,03-5458-2551,-,,600人,"4,000円",https://www.tokyo-club.net/club-asia/
,渋谷区,渋谷３丁目,-,渋谷区渋谷3-26-16,35.6541654,139.7055971,amate-raxi,CLUB,Techno ･ House ･ Trance ･ HipHop ･ Reggae ･ Allmix ･ R&B ･ Electro,Closed,-,,350人,3000円～,https://www.tokyo-club.net/amate-raxi/
,渋谷区,猿楽町,-,渋谷区猿楽町2-11氷川ビルb1f/b2f,35.6533025,139.7045199,AIR,CLUB,House ･ HipHop ･ Techno ･ Live ･ R&B ･ Disco ･ Electro ･ DUBSTEP,Closed,-,,800人,4000円,https://www.tokyo-club.net/air/
,渋谷区,渋谷４丁目,-,渋谷区渋谷4-5-9青山ビルディング2f-4f,35.6586497,139.709214,AOYAMA HACHI,ナイトクラブ,House ･ Techno ･ HipHop ･ Allmix ･ Jazz ･ Crossover ･ Electro,03-5766-4887,-,,200人,"2,000円～",https://www.tokyo-club.net/aoyama-hachi/
,渋谷区,円山町,-,渋谷区円山町2-4ドクタージーカンズビル4f-6f,35.658306,139.6952739,ATOM TOKYO,CLUB ･ イベントスペース,Allmix ･ Electro ･ R&B ･ HipHop ･ House ･ Trance ･ J-POP,03-3464-0703,-,,1000名以上,"MEN : 3,500円～ / WOMEN : 1,500円～",https://www.tokyo-club.net/club-atom/
,渋谷区,神南１丁目,-,渋谷区神南1-18-2神南坂フレームb2/b3,35.6628751,139.7001055,Club Camelot,クラブ,House ･ R&B ･ EDM ･ Allmix ･ HipHop,03-5728-5613,-,,"地下3階 800名
地下2階 計400名以上
地下1階 150名","3,500円",https://www.tokyo-club.net/club-camelot/
,渋谷区,渋谷３丁目,-,渋谷区渋谷3-26-25湯沢ビル,35.6552298,139.7048989,Club axxcis Shibuya,CLUB,Techno ･ Electronic ･ HipHop ･ R&B ･ Allmix ･ Trance,Closed,-,,3フロア 計1000人,3800円,https://www.tokyo-club.net/club-axxcis-shibuya/
