指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2024/2/5取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：6,158件、2021年度：6,304件、2022年度：6,543件、2023年度：6,702件）",,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,URL
江東区,森下５丁目,-,東京都江東区森下5丁目14-7スカイラインパレス1F,35.68679,139.80868,デンタルオフィスワタナベ,"歯科, 歯科口腔外科",-
江東区,辰巳１丁目,-,東京都江東区辰巳1丁目9-49,35.65015,139.80959,山根歯科医院,歯科,-
江東区,大島５丁目,-,東京都江東区大島5丁目45-14,35.68933,139.83657,しみず歯科医院,歯科,-
江東区,北砂５丁目,-,東京都江東区北砂5丁目1-34,35.67982,139.83146,寿泉堂歯科医院,"歯科, 矯正歯科, 小児歯科",-
江東区,亀戸８丁目,-,東京都江東区亀戸8丁目14-11三好洋装ビル1F,35.70067,139.83338,みよしビル歯科医院,歯科,-
江東区,亀戸５丁目,-,東京都江東区亀戸5丁目17-25,35.69952,139.82667,医療法人社団亀藤会 亀戸中央通り歯科,"歯科, 小児歯科",-
江東区,大島５丁目,-,東京都江東区大島5丁目42-3マルハンハイツ1階,35.68807,139.83664,室伏歯科診療所,"歯科, 小児歯科, 歯科口腔外科",-
江東区,北砂７丁目,-,東京都江東区北砂7丁目4-2,35.67883,139.83484,まつだ歯科,"歯科, 小児歯科",-
江東区,東陽４丁目,-,東京都江東区東陽4丁目8-10西本ビル203号,35.67191,139.81730,飯嶋歯科クリニック,"歯科, 矯正歯科, 小児歯科",-
江東区,白河１丁目,-,東京都江東区白河1丁目4-17,35.68128,139.80101,浅野歯科医院,"歯科, 小児歯科, 歯科口腔外科",-
江東区,大島５丁目,-,東京都江東区大島五丁目45-10,35.68950,139.83647,平デンタルオフィス,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
江東区,豊洲５丁目,-,東京都江東区豊洲5丁目2-10沢真ビル2F,35.65344,139.79555,酒井歯科クリニック,"歯科, 小児歯科",-
江東区,東陽３丁目,-,東京都江東区東陽3丁目10-5丸半ビル別館2F,35.67000,139.81055,医療法人社団敬松会 城東クリニック 在宅診療部,"内科, 循環器内科循環器",http://www.keisho-kai.com/
江東区,有明２丁目,-,東京都江東区有明二丁目9-1,35.64192,139.79662,東京有明医療大学附属クリニック,"内科, 外科, 整形外科",http://clinic.tau.ac.jp/
江東区,豊洲５丁目,-,東京都江東区豊洲5丁目5-1豊洲シエルタワー3F,35.65370,139.79586,とよす矯正歯科,矯正歯科,http://www.toyosu-ortho.com/
江東区,南砂１丁目,-,東京都江東区南砂1丁目6-13ペルル南砂101,35.68021,139.82274,小林歯科医院,"歯科, 小児歯科",http://www.geocities.jp/dr_kobayashijp/
江東区,南砂５丁目,-,東京都江東区南砂5丁目19-1,35.67483,139.83101,医療法人社団新友会 南砂腎クリニック,腎臓内科(人工透析)人工透析内科,-
江東区,三好４丁目,-,東京都江東区三好4-7-14白根ビル2F,35.68137,139.80885,熱田歯科医院,歯科,-
江東区,富岡１丁目,-,東京都江東区富岡1丁目5-1クレール門前仲町2F,35.67101,139.79740,いずみ歯科医院,"歯科, 小児歯科, 矯正歯科, 歯科口腔外科",-
江東区,東陽５丁目,-,東京都江東区東陽5丁目31-18江東区医師会館内,35.67299,139.81581,江東区医師会館内休日急病診療所,"内科, 小児科",-
江東区,北砂４丁目,-,東京都江東区北砂4丁目14-161F,35.67696,139.82995,医療法人社団 神田眼科医院,眼科,-
江東区,深川２丁目,-,東京都江東区深川2丁目16-13,35.67637,139.79710,笠井歯科医院,歯科,-
江東区,千田,-,東京都江東区千田6-14,35.68110,139.81582,西尾歯科クリニック,歯科,-
江東区,新大橋３丁目,-,東京都江東区新大橋3丁目5-2エトワール新大橋1F,35.68732,139.79534,淺野歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
江東区,三好３丁目,-,東京都江東区三好3丁目8-4,35.68109,139.80394,東龍堂鈴木医院,"内科, 外科, 小児科",-
江東区,常盤２丁目,-,東京都江東区常盤2丁目11-11,35.68554,139.79732,キヨス医院,"内科, 外科, 胃腸科, 小児科, 泌尿器科, 肛門科",-
江東区,大島１丁目,-,東京都江東区大島1丁目34-211F,35.68754,139.82556,とう矯正歯科,矯正歯科,-
江東区,千石２丁目,-,東京都江東区千石二丁目8-10,35.67991,139.81575,青木医院,"内科, 小児科, 肛門科, 消化器内科消化器",-
江東区,東砂８丁目,-,東京都江東区東砂8丁目5-5キュート東砂1F,35.66963,139.83831,ひろせ歯科医院,"歯科, 小児歯科",-
江東区,東砂６丁目,-,東京都江東区東砂6丁目14-3星和東砂ハイツ1F,35.67376,139.84112,釜我歯科医院,歯科,-
江東区,亀戸２丁目,-,東京都江東区亀戸2丁目27-15,35.69905,139.82527,城東歯科,歯科,-
江東区,高橋,-,東京都江東区高橋13-15NASHVILLE4F,35.68551,139.79870,佐藤歯科医院,"歯科, 小児歯科",-
江東区,大島４丁目,-,東京都江東区大島4丁目1-6大島4丁目公団6号棟1F,35.68714,139.83066,浜口歯科医院,"歯科, 小児歯科, 歯科口腔外科",-
江東区,亀戸４丁目,-,東京都江東区亀戸4丁目19-2小林ビル2F,35.70201,139.82560,高地歯科医院,歯科,-
江東区,木場２丁目,-,東京都江東区木場2丁目19-8プレスタ木場1F,35.66990,139.80565,阪本歯科医院,歯科,-
江東区,門前仲町１丁目,-,東京都江東区門前仲町1丁目5-2山口ビル2F,35.67291,139.79307,山口歯科医院,"歯科, 矯正歯科, 歯科口腔外科",-
江東区,北砂５丁目,-,東京都江東区北砂5丁目14-13神崎ビル1F,35.68050,139.83486,八ツ繁歯科医院,歯科,-
江東区,東陽５丁目,-,東京都江東区東陽5丁目30-16とびたビル4階,35.67330,139.81603,山本歯科医院,歯科,-
江東区,北砂３丁目,-,東京都江東区北砂三丁目1-15丸ビル北砂2F,35.68121,139.82783,医療法人社団 市川歯科医院,歯科,-
江東区,東陽５丁目,-,東京都江東区東陽5丁目31-18江東区医師会館内,35.67299,139.81581,江東区平日夜間こどもクリニック,小児科,-
江東区,豊洲４丁目,-,東京都江東区豊洲4丁目6-6,35.65532,139.79839,堀内歯科医院,歯科,-
江東区,東陽３丁目,-,東京都江東区東陽3丁目6-11糸賀ビル1F,35.66954,139.81035,木場歯科医院,歯科,-
江東区,北砂４丁目,-,東京都江東区北砂4丁目39-8,35.67987,139.83383,笠原歯科医院,歯科,-
江東区,東砂２丁目,-,東京都江東区東砂2丁目3-5ウィスタリアガーデン1階,35.68388,139.84162,笠井デンタルクリニック,"歯科, 矯正歯科",-
江東区,富岡１丁目,-,東京都江東区富岡一丁目5-6津田ビル2F,35.67087,139.79785,大浦矯正歯科クリニック,矯正歯科,-
江東区,大島８丁目,-,東京都江東区大島8丁目39-22イトーピア東大島MS,35.68711,139.84434,村里歯科クリニック,"歯科, 矯正歯科, 小児歯科",-
江東区,大島４丁目,-,東京都江東区大島四丁目5-1総合区民センター,35.68909,139.82686,江東区総合区民センター休日急病診療所,"内科, 小児科",-
江東区,豊洲３丁目,-,東京都江東区豊洲3丁目5-3豊洲レジデンスC棟1階,35.65907,139.79526,恵愛歯科豊洲診療所,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
江東区,亀戸２丁目,-,東京都江東区亀戸2丁目34-2,35.70007,139.82406,佐藤整形外科,整形外科,-
江東区,亀戸９丁目,-,東京都江東区亀戸9丁目23-11,35.69762,139.84177,四方歯科医院,歯科,-
江東区,大島３丁目,-,東京都江東区大島3丁目27-22,35.69082,139.83170,吉田歯科医院,歯科,-
江東区,佐賀１丁目,-,東京都江東区佐賀1丁目16-1,35.67661,139.79085,新谷歯科医院,歯科,-
江東区,東砂６丁目,-,東京都江東区東砂6丁目1-3,35.66969,139.84129,落合歯科医院,歯科,-
江東区,門前仲町１丁目,-,東京都江東区門前仲町1丁目9-7LINKS仲町2F,35.67354,139.79402,横田歯科,"歯科, 小児歯科",-
江東区,千石１丁目,-,東京都江東区千石1丁目5-15,35.67827,139.81215,カナメデンタルクリニック,歯科,-
江東区,越中島２丁目,-,東京都江東区越中島2丁目3-3,35.66863,139.79434,鶴岡歯科医院,歯科,-
江東区,南砂４丁目,-,東京都江東区南砂4丁目7-23植田医院2F,35.67339,139.82831,植田歯科医院,歯科,-
江東区,東陽２丁目,-,東京都江東区東陽二丁目4-29マルシンビル2階,35.66904,139.81678,医療法人社団善照会 井瀬歯科医院,歯科,-
江東区,猿江２丁目,-,東京都江東区猿江2丁目5-6,35.68654,139.81451,由島歯科医院,歯科,-
江東区,塩浜１丁目,-,東京都江東区塩浜1-4-10-2F,35.66144,139.80163,しおはま1丁目クリニック,-,-
江東区,大島９丁目,-,東京都江東区大島9丁目5-1コアシティ東大島104,35.69236,139.84429,コアシティ東大島クリニック,-,-
品川区,東五反田２丁目,-,東京都品川区東五反田2丁目18-1大崎フォレストビルディング1階,35.62438,139.72949,ふみ内科・皮膚科クリニック,"内科, 皮膚科",https://www.fumi-clinic.jp/
品川区,平塚１丁目,-,東京都品川区平塚1-7-16カスタリア戸越駅前1F,35.61499,139.71593,政芳会 戸越銀座駅近内科クリニック,"内科, 消化器科, 循環器科, 腎臓内科, リハビリテーション科",http://www.togoshinaika.com/
品川区,東大井５丁目,-,東京都品川区東大井5-2-3(おおい元気館3F),35.60812,139.73564,大井町中村眼科,眼科,http://www.ooimachi-nakamura-gannka.jp/
品川区,西五反田１丁目,-,東京都品川区西五反田1丁目4-4西五反田タテイシビル4F,35.62530,139.72344,五反田糖尿病・甲状腺内科ひだまりクリニック,"内科, 糖尿病内科, 内分泌内科",https://gotanda.clinic
品川区,西大井１丁目,-,東京都品川区西大井1-4-25コアスターレ西大井第一ビル3F,35.60181,139.72271,せいの耳鼻咽喉科クリニック,"耳鼻いんこう科, 頭頸部外科",https://seino-ent.com/
品川区,東五反田５丁目,-,東京都品川区東五反田5-28-10五反田第2花谷ビル6F,35.62725,139.72316,宇治原クリニック,"内科, 糖尿病内科",https://www.ujiharaclinic.com/
品川区,上大崎２丁目,-,東京都品川区上大崎2-27-3目黒駅前山田ビル5F,35.63424,139.71503,目黒駅前アキクリニック,"皮膚科, 美容皮膚科, 形成外科, 小児皮膚科",https://akiclinic-meguro.com/
品川区,大井１丁目,-,東京都品川区大井1丁目2-1アトレ大井町5階,35.60618,139.73489,かえで内科・消化器内視鏡クリニック,"内科, 消化器内科消化器, 胃腸内科胃腸, 肝臓内科, 内視鏡内科, 肛門内科肛門",https://kaedecl-oimachi.jp/
品川区,中延４丁目,-,東京都品川区中延4丁目4-8,35.60591,139.71217,きくち眼科,眼科,http://www.kikuchinakanobu.com/
品川区,豊町６丁目,-,東京都品川区豊町6丁目11-8,35.60547,139.71807,医療法人松福会 伊藤クリニック,"整形外科, 外科, 胃腸科, 皮膚科, 放射線科, リハビリテーション科",https://www.iton-cl.jp
品川区,西五反田１丁目,-,東京都品川区西五反田1-2-8Fundes五反田10階,35.62575,139.72266,KARADA内科クリニック,"消化器内科消化器, 内視鏡内科, 内科, 感染症内科, 性感染症内科性感染症",https://karada-naika.com/
品川区,小山６丁目,-,東京都品川区小山6-1-1,35.61460,139.69781,はるクリニック西小山,"内科, 循環器内科循環器, 心臓血管外科",http://haru-clinic.jp/
品川区,西五反田２丁目,-,東京都品川区西五反田2-5-2五反田東幸ビル7F,35.62703,139.72239,医療法人社団ヘルメス会 Jメンタル 五反田駅前クリニック,"心療内科, 精神科, 漢方内科",http://www.j-mental.com/
品川区,小山３丁目,-,東京都品川区小山3丁目14番1号シティタワー武蔵小山2F,35.62074,139.70520,むさしこやま駅前内科・糖尿病クリニック,"内科, 糖尿病内科, 内分泌・代謝内科代謝内分泌",https://musashikoyama-dm.com/
品川区,大井３丁目,-,東京都品川区大井3丁目27-11,35.60031,139.73006,医療法人社団仁生堂 大村病院,"内科, 脳神経内科脳神経, 循環器内科循環器, 呼吸器内科呼吸器",http://www.ohmura-hp.or.jp/
品川区,南大井６丁目,-,東京都品川区南大井6丁目28-8第25東ビル5階,35.58796,139.72973,さかい皮フ科形成外科,"皮膚科, 形成外科, 美容皮膚科",https://www.sakai-hifuka.com/
品川区,小山４丁目,-,東京都品川区小山4丁目8-1,35.61861,139.70322,医療法人社団錦生会 和光医院,"内科, 循環器科, 小児科, 糖尿病内科",http://wakoclinic.com/
品川区,東五反田２丁目,-,東京都品川区東五反田2丁目3-5五反田中央ビル2F,35.62549,139.72642,医療法人社団SEISEN 清泉クリニック整形外科 東京・五反田,"整形外科, リハビリテーション科",https://seisen.info/gotanda/
品川区,南大井３丁目,-,東京都品川区南大井3-33-10NORIビル3階,35.58751,139.73396,大森海岸やまもと眼科内科,"眼科, 小児眼科, 内科",http://y-ganka.com/
品川区,上大崎２丁目,-,東京都品川区上大崎2-15-18目黒東豊ビル6階,35.63428,139.71672,目黒外科,"心臓血管外科, 外科, 循環器内科循環器, 内科, 漢方内科, 糖尿病内科, 形成外科, 皮膚科",http://meguro-geka.jp/?utm_source=byoinnavi
品川区,西中延２丁目,-,東京都品川区西中延2丁目17-3渡部ビル,35.60919,139.70775,昭和通り内科診療所,"心療内科, 内科, 皮膚科, 小児科",https://www.showa-naika.com/
品川区,戸越４丁目,-,東京都品川区戸越4-9-12アビタシオン戸越1階,35.61045,139.71933,もちづき内科クリニック,"内科, アレルギー科, 消化器内科消化器, 循環器内科循環器",https://www.mochizuki-medical.com/
品川区,戸越５丁目,-,東京都品川区戸越5-11-8新川屋ビル1F,35.60950,139.71807,とごし公園内科クリニック,"内科, 循環器内科循環器, 呼吸器内科呼吸器, 糖尿病内科",https://togoshipark-cl.com/
品川区,西五反田１丁目,-,東京都品川区西五反田1-5-2トラヤビル9F,35.62550,139.72353,五反田駅前メンタルクリニック,"心療内科, 精神科, 漢方精神科",https://kampo-seishinka.com/
品川区,大井１丁目,-,東京都品川区大井1丁目16-2ブリリア大井町ラヴィアンタワー2F,35.60765,139.73016,大井町とうまクリニック,"内科, 循環器内科循環器, 呼吸器内科呼吸器, 消化器内科消化器",http://www.oimachi-toma-clin.com/
品川区,大崎２丁目,-,東京都品川区大崎2丁目1-1THINK PARK TOWER 3F,35.61846,139.72763,THINK PARK 消化器クリニック,"内科, 消化器内科消化器",http://www.thinkparkclinic.com/
品川区,旗の台３丁目,-,東京都品川区旗の台3-11-112階,35.60503,139.70384,はたのだい駅前内科・糖尿病クリニック,"内科, 糖尿病内科, 脂質代謝内科",https://hatanodaiekimae-clinic.com/
品川区,東五反田１丁目,-,東京都品川区東五反田1-11-8大阪屋ビル4階,35.62722,139.72546,永山メンタルクリニック五反田,"心療内科, 精神科",https://nagayama-mental.clinic/
品川区,戸越６丁目,-,東京都品川区戸越6丁目8-20,35.60782,139.71772,和田整形外科,"整形外科, リハビリテーション科",http://www.i-jin.jp/tokyo/09_sinagawa/03_wada_seikei/
品川区,小山３丁目,-,東京都品川区小山3-26-1ヒルズムサコビル6F,35.61979,139.70395,武蔵小山メンタルクリニック,"精神科, 心療内科, 神経科, 内科",https://www.musako-mc.jp/
品川区,東大井３丁目,-,東京都品川区東大井3丁目1-18,35.60458,139.73768,小澤医院,"小児科, 内科, アレルギー科, 皮膚科",https://oimachi-ozawaclinic.com/
品川区,大井１丁目,-,東京都品川区大井1丁目23-7大井町駅前三井ビル2F,35.60613,139.73294,名和内科クリニック,"内科, 糖尿病内科",https://www.nawa-clinic.com/
品川区,大井１丁目,-,東京都品川区大井1-50-5阪急大井町ガーデン2階,35.60562,139.73391,大井町フラミンゴ歯科,歯科,https://haisha-yoyaku.jp/bun2sdental/detail/index/id/z200006215/?SITE_CODE=byoinnav
品川区,西五反田１丁目,-,東京都品川区西五反田1丁目18-9五反田NTビル1F,35.62354,139.72311,五反田みとめ歯科,"歯科, 歯科口腔外科, 小児歯科",https://www.mitome-dc.jp/
品川区,小山４丁目,-,東京都品川区品川区小山4-13-13,35.61797,139.70197,医療法人財団康済会 武蔵小山胃腸内視鏡クリニック,"内視鏡内科, 胃腸内科胃腸, 内科",https://www.msk-cl.com/
品川区,大崎２丁目,-,東京都品川区大崎2-11-1大崎ウィズシティテラス203,35.61707,139.72956,SRデンタルクリニック,"歯科, 歯科口腔外科, 小児歯科, 矯正歯科",http://sr-dental.tokyo/
品川区,西五反田３丁目,-,東京都品川区西五反田3丁目6-6ケアホーム西五反田1階,35.62812,139.71696,やまざきクリニック,"内科, 外科, 胃腸科",http://www.e-doctors-net.com/shinagawa/yamazaki/index.html
品川区,西五反田４丁目,-,東京都品川区西五反田4-27-10印刷産業ビル3階,35.62478,139.71102,ALOHA外科クリニック,"外科, 消化器外科, 緩和ケア外科",https://aloha-hernia.jp
品川区,西五反田５丁目,-,東京都品川区西五反田5丁目10-6上辻ビル104,35.62567,139.71423,医療法人社団 三浦医院,"内科, 外科, 消化器科, 肛門科, リハビリテーション科",-
品川区,小山３丁目,-,東京都品川区小山3丁目14-1シティタワー武蔵小山2F,35.62074,139.70520,医療法人社団 千桜会 さくら皮フ科・形成外科,"形成外科, 皮膚科, 美容皮膚科",https://www.sakura-hifuka.com/
品川区,南大井５丁目,-,東京都品川区南大井5-18-5コーポ望月1F,35.59520,139.73430,ラウナ南大井デンタルクリニック,"歯科, 歯科口腔外科, 小児歯科, 矯正歯科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/z200001624/?SITE_CODE=byoinnav
品川区,西大井４丁目,-,東京都品川区西大井4-11-7,35.59567,139.72082,さくらクリニック,"耳鼻いんこう科, 泌尿器科, 内科",https://sakura39.cihp2.jp/
品川区,小山６丁目,-,東京都品川区小山6丁目3-9ウェストヴィレッジビルディング5階,35.61559,139.69892,西小山皮膚科,皮膚科,http://www.nishikoyama-hifuka.com/
品川区,中延５丁目,-,東京都品川区中延5-13-12モン・リバージュ1階,35.60119,139.70912,和田眼科,眼科,https://www.wada-ganka-shinagawa.jp/
品川区,二葉３丁目,-,東京都品川区二葉3-26-6ヴィラ西大井101,35.60207,139.72067,医療法人NIH なるき内科クリニック,"内科, 消化器科, リハビリテーション科",http://naruki-naika.com
品川区,上大崎２丁目,-,東京都品川区上大崎2-13-45トラストリンク第3ビル4階,35.63487,139.71690,えとうメンタルクリニック目黒,"心療内科, 精神科",http://www.etoh-mental-clinic.com
品川区,南品川５丁目,-,東京都品川区南品川5-3-27ラビゼームス坂102,35.61154,139.74023,かねこデンタルクリニック,"歯科, 小児歯科, 矯正歯科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/z200007040/?SITE_CODE=byoinnav
品川区,旗の台５丁目,-,東京都品川区旗の台5丁目17-16,35.60361,139.69872,医療法人社団おきの会 旗の台病院,"外科, 内科, 脳神経外科脳神経, 整形外科, 消化器外科, 呼吸器内科呼吸器",http://www.hatanodai.or.jp/
品川区,大井１丁目,-,東京都品川区大井1丁目-22-5八木ビル6階,35.60660,139.73269,そばにクリニック大井町,"精神科, 心療内科",https://sobani-clinic.com/
品川区,北品川２丁目,-,東京都品川区北品川2丁目8-6,35.61835,139.74366,嶋本皮膚科内科医院,"内科, 皮膚科",https://www.shimamoto-hifukanaika.jp/
品川区,大井１丁目,-,東京都品川区大井1丁目23-2シーエス大井ビル2F,35.60625,139.73252,しばた歯科矯正クリニック,矯正歯科,http://www.shibatakyousei.com/
品川区,荏原２丁目,-,東京都品川区荏原2丁目10-13,35.61734,139.71045,栗原医院歯科室,"歯科, 小児歯科, 歯科口腔外科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/z000007654/?SITE_CODE=byoinnav
品川区,小山３丁目,-,東京都品川区小山3-1-2サンタグリュス武蔵小山2階A,35.62017,139.70271,すが矯正歯科クリニック,矯正歯科,https://haisha-yoyaku.jp/bun2sdental/detail/index/id/TP00291953/?SITE_CODE=byoinnav
品川区,東大井２丁目,-,東京都品川区東大井2-12-19MKビル3F,35.60214,139.74004,けいひんファミリークリニック,"内科, 小児科, アレルギー科",http://www.med-kfc.com
品川区,旗の台５丁目,-,東京都品川区旗の台5-2-7岩田ビル1F,35.60485,139.70026,医療法人社団早雲会 北条クリニックはたのだい,"心療内科, 内科, 精神科",https://sounkai.com/hatanodai/
品川区,旗の台４丁目,-,東京都品川区旗の台4-4-2キャピタル旗の台1F,35.60365,139.70600,医療法人社団光亮会 さかもと整形外科,"整形外科, リハビリテーション科, 皮膚科",https://www.s-seikeigeka5566.com/
品川区,中延５丁目,-,東京都品川区中延5-7-3GreenSpec荏原町1F,35.60341,139.70760,コトコトクリニック,"小児科, アレルギー科, 内科",https://koto2clinic.com
品川区,旗の台３丁目,-,東京都品川区旗の台三丁目11番11号,35.60509,139.70398,はたのだいアイクリニック,眼科,https://hatanodai-eyeclinic.jp
品川区,東品川４丁目,-,東京都品川区東品川4丁目5番22号オアーゼ品川レジデンス 1階,35.60908,139.74697,キャップスクリニック東品川,小児科,https://caps-clinic.jp/higashi-shinagawa/
品川区,北品川５丁目,-,東京都品川区北品川5丁目4-12,35.62150,139.73212,医療法人社団冠心会 大崎病院 東京ハートセンター,"循環器内科循環器, 心臓血管外科",https://www.tokyoheart.or.jp/
品川区,大井１丁目,-,東京都品川区大井1-2-1アトレ大井町5F,35.60622,139.73489,クレール歯科クリニック,"歯科, 矯正歯科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/1330980367/?SITE_CODE=byoinnav
品川区,戸越６丁目,-,東京都品川区戸越6-9-7レジデンス1F,35.60785,139.71736,宮下歯科室,"歯科, 矯正歯科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/1330948893/?SITE_CODE=byoinnav
品川区,東品川２丁目,-,東京都品川区東品川2丁目2-4ファーストタワー15階,35.62354,139.74923,医療法人社団清貴会 小川歯科,"歯科, 矯正歯科, 歯科口腔外科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/1330946913/?SITE_CODE=byoinnav
品川区,南品川２丁目,-,東京都品川区南品川2-7-9サンフラワービル,35.61096,139.74393,医療法人社団高輪会 サンフラワービル歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/z000001402/?SITE_CODE=byoinnav
品川区,中延６丁目,-,東京都品川区中延6丁目9-5IKビル2階,35.60176,139.71276,かない歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/1330949800/?SITE_CODE=byoinnav
品川区,大崎１丁目,-,東京都品川区大崎1丁目11-1ゲートシティー大崎ウエストタワー3階,35.61940,139.73077,医療法人社団豊成会 大崎デンタルオフィス,歯科,https://haisha-yoyaku.jp/bun2sdental/detail/index/id/1330947887/?SITE_CODE=byoinnav
品川区,西品川３丁目,-,東京都品川区西品川3-16-3,35.61597,139.72746,大崎ダイエー歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/z200000921/?SITE_CODE=byoinnav
品川区,南大井４丁目,-,東京都品川区南大井4丁目4-7,35.59799,139.73765,いとひや歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/z200001411/?SITE_CODE=byoinnav
品川区,南品川２丁目,-,東京都品川区南品川2丁目4-1YMDビル3階,35.61011,139.74265,JUN歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/z000001547/?SITE_CODE=byoinnav
品川区,小山４丁目,-,東京都品川区小山4丁目14-23豊田ビル102,35.61809,139.70277,武蔵小山ヒロ歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/1330947838/?SITE_CODE=byoinnav
品川区,北品川１丁目,-,東京都品川区北品川1丁目14-1クルーズ八ツ山5F,35.62461,139.74278,八ツ山パークサイド歯科,"歯科, 小児歯科, 歯科口腔外科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/z000002248/?SITE_CODE=byoinnav
品川区,南大井６丁目,-,東京都品川区南大井6丁目26-2大森ベルポートB館1F,35.58824,139.73166,医療法人社団歯舞会 服部デンタルクリニック,"歯科, 矯正歯科, 歯科口腔外科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/1330980730/?SITE_CODE=byoinnav
品川区,南大井６丁目,-,東京都品川区南大井6丁目24-14第五下川ビル3F,35.58915,139.72989,くに歯科医院,"歯科, 矯正歯科, 小児歯科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/g000007360/?SITE_CODE=byoinnav
品川区,西五反田１丁目,-,東京都品川区西五反田1丁目33-10西五反田サインタワー2F,35.62400,139.72144,エヌ・エイ歯科クリニック,"歯科, 矯正歯科, 小児歯科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/1330980243/?SITE_CODE=byoinnav
品川区,西五反田３丁目,-,東京都品川区西五反田3丁目7-1,35.62631,139.71836,ツツミ歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/1330949503/?SITE_CODE=byoinnav
品川区,小山３丁目,-,東京都品川区小山3丁目2-10,35.62023,139.70330,米山歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/1330947796/?SITE_CODE=byoinnav
品川区,東大井５丁目,-,東京都品川区東大井五丁目21-9,35.60501,139.73501,医療法人社団優紀会 ホワイトラビット歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/1330980813/?SITE_CODE=byoinnav
品川区,小山５丁目,-,東京都品川区小山5丁目6-9アーバニティ武蔵小山1F,35.61707,139.70151,医療法人社団 すずき歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/1330980722/?SITE_CODE=byoinnav
品川区,小山６丁目,-,東京都品川区小山6丁目6-8パレスパインツリー1F,35.61405,139.69966,西小山歯科クリニック,"歯科, 矯正歯科, 小児歯科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/1330948786/?SITE_CODE=byoinnav
品川区,大崎１丁目,-,東京都品川区大崎1丁目11-1ゲートシティ大崎ウエストタワー3F,35.61940,139.73077,医療法人社団則真会 大崎シティデンタルクリニック,"歯科, 矯正歯科, 小児歯科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/1330948018/?SITE_CODE=byoinnav
品川区,北品川５丁目,-,東京都品川区北品川5丁目4-144F,35.62137,139.73185,大崎スクエア歯科・矯正歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://osaki-squaredc.com/
品川区,西五反田１丁目,-,東京都品川区西五反田1丁目5-2トラヤビル3階,35.62550,139.72353,五反田駅前歯医者,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/z200007160/?SITE_CODE=byoinnav
品川区,西五反田３丁目,-,東京都品川区西五反田3丁目9-14,35.62640,139.71663,不動前デンタルオフィス,"歯科, 小児歯科, 歯科口腔外科",https://www.fudomae-dental.com/
品川区,中延３丁目,-,東京都品川区中延3丁目1-4,35.60948,139.71152,中延昭和通り歯科,"歯科, 矯正歯科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/z200006749/?SITE_CODE=byoinnav
品川区,東大井５丁目,-,東京都品川区東大井5丁目11-4栄隆ビル2階,35.60685,139.73834,大井町やまなか歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://haisha-yoyaku.jp/bun2sdental/detail/index/id/1330980375/?SITE_CODE=byoinnav
